id,data_lotu,numer_lotu,linia_lotnicza,kierunek,czas_planowany,czas_rzeczywisty,status,ostatnia_aktualizacja
2891,2026-05-01,LH 1623,LH,MONACHIUM (MUC),2026-05-01 13:25:00,2026-05-01 13:48:00,Wystartował 13:48,2026-05-02 19:55:57
2892,2026-05-01,FR 6230,FR,SZCZECIN (SZZ),2026-05-01 13:30:00,2026-05-01 13:38:00,Wystartował 13:38,2026-05-02 19:55:57
2893,2026-05-01,W6 2057,W6,BUKARESZT BANEASA (BBU),2026-05-01 13:35:00,2026-05-01 13:35:00,Wystartował 13:35,2026-05-02 19:55:57
2894,2026-05-01,FR 2611,FR,ATENY (ATH),2026-05-01 13:55:00,2026-05-01 14:24:00,Wystartował 14:24,2026-05-02 19:55:57
2895,2026-05-01,D8 3563,D8,KOPENHAGA (CPH),2026-05-01 14:00:00,2026-05-01 14:00:00,Wystartował 14:00,2026-05-02 19:55:57
2896,2026-05-01,FR 042,FR,EINDHOVEN (EIN),2026-05-01 14:05:00,2026-05-01 14:17:00,Wystartował 14:17,2026-05-02 19:55:57
2897,2026-05-01,KL 1326,KL,AMSTERDAM (AMS),2026-05-01 14:05:00,2026-05-01 14:12:00,Wystartował 14:12,2026-05-02 19:55:57
2898,2026-05-01,AF 1879,AF,PARYŻ (CDG),2026-05-01 14:15:00,2026-05-01 14:31:00,Wystartował 14:31,2026-05-02 19:55:57
2899,2026-05-01,EZY 3314,EZY,EDYNBURG (EDI),2026-05-01 14:25:00,2026-05-01 14:44:00,Wystartował 14:44,2026-05-02 19:55:57
2900,2026-05-01,W6 2029,W6,STUTTGART (STR),2026-05-01 14:30:00,2026-05-01 14:34:00,Wystartował 14:34,2026-05-02 19:55:57
2901,2026-05-01,EW 9733,EW,DUSSELDORF (DUS),2026-05-01 14:45:00,2026-05-01 15:09:00,Wystartował 15:09,2026-05-02 19:55:57
2902,2026-05-01,OS 680,OS,WIEDEŃ (VIE),2026-05-01 14:50:00,2026-05-01 14:55:00,Wystartował 14:55,2026-05-02 19:55:57
2903,2026-05-01,LO 3906,LO,WARSZAWA (WAW),2026-05-01 14:55:00,2026-05-01 15:19:00,Wystartował 15:19,2026-05-02 19:55:57
2904,2026-05-01,LX 1373,LX,ZURYCH (ZRH),2026-05-01 14:55:00,2026-05-01 15:45:00,Wystartował 15:45,2026-05-02 19:55:57
2905,2026-05-01,W6 2073,W6,MALAGA (AGP),2026-05-01 14:55:00,2026-05-01 15:14:00,Wystartował 15:14,2026-05-02 19:55:57
2906,2026-05-01,FR 9949,FR,TULUZA (TLS),2026-05-01 15:10:00,2026-05-01 16:53:00,Wystartował 16:53,2026-05-02 19:55:57
2907,2026-05-01,FR 2435,FR,LONDYN STANSTED (STN),2026-05-01 15:15:00,2026-05-01 17:05:00,Wystartował 17:05,2026-05-02 19:55:57
2908,2026-05-01,FR 5428,FR,RYGA (RIX),2026-05-01 15:15:00,2026-05-01 15:24:00,Wystartował 15:24,2026-05-02 19:55:57
2909,2026-05-01,FR 9278,FR,AGADIR (AGA),2026-05-01 15:15:00,2026-05-01 15:27:00,Wystartował 15:27,2026-05-02 19:55:57
2910,2026-05-01,SN 2548,SN,BRUKSELA (BRU),2026-05-01 15:25:00,2026-05-01 15:39:00,Wystartował 15:39,2026-05-02 19:55:57
2911,2026-05-01,FR 6310,FR,OSLO TORP (TRF),2026-05-01 15:30:00,2026-05-01 15:34:00,Wystartował 15:34,2026-05-02 19:55:57
2912,2026-05-01,EW 2735,EW,STUTTGART (STR),2026-05-01 16:00:00,2026-05-01 16:26:00,Wystartował 16:26,2026-05-02 19:55:57
2913,2026-05-01,FR 2333,FR,LEEDS BRADFORD (LBA),2026-05-01 16:00:00,2026-05-01 16:16:00,Wystartował 16:16,2026-05-02 19:55:57
2914,2026-05-01,KLJ 6449,KLJ,BIGGIN HILL (BQH),2026-05-01 16:00:00,2026-05-01 16:11:00,Wystartował 16:11,2026-05-02 19:55:57
2915,2026-05-01,FR 5917,FR,DUBROWNIK (DBV),2026-05-01 16:05:00,2026-05-01 16:08:00,Wystartował 16:08,2026-05-02 19:55:57
2916,2026-05-01,FR 1469,FR,RZYM CIAMPINO (CIA),2026-05-01 16:10:00,2026-05-01 16:23:00,Wystartował 16:23,2026-05-02 19:55:57
2917,2026-05-01,W6 2095,W6,BARCELONA (BCN),2026-05-01 16:30:00,2026-05-01 16:56:00,Wystartował 16:56,2026-05-02 19:55:57
2918,2026-05-01,FR 4023,FR,LIZBONA (LIS),2026-05-01 16:40:00,2026-05-01 16:43:00,Wystartował 16:43,2026-05-02 19:55:57
2919,2026-05-01,EN 8343,EN,MONACHIUM (MUC),2026-05-01 16:45:00,2026-05-01 16:49:00,Wystartował 16:49,2026-05-02 19:55:57
2920,2026-05-01,FR 6625,FR,EDYNBURG (EDI),2026-05-01 16:55:00,2026-05-01 17:16:00,Wystartował 17:16,2026-05-02 19:55:57
2921,2026-05-01,LO 3507,LO,OLSZTYN-MAZURY (SZY),2026-05-01 17:00:00,2026-05-01 17:13:00,Wystartował 17:13,2026-05-02 19:55:57
2922,2026-05-01,LO 2151,LO,PARYŻ ORLY (ORY),2026-05-01 17:10:00,2026-05-01 17:20:00,Wystartował 17:20,2026-05-02 19:55:57
2923,2026-05-01,FR 4935,FR,BRUKSELA CHARLEROI (CRL),2026-05-01 17:20:00,2026-05-01 17:30:00,Wystartował 17:30,2026-05-02 19:55:57
2924,2026-05-01,FR 3037,FR,WENECJA TREVISO (TSF),2026-05-01 17:35:00,2026-05-01 17:44:00,Wystartował 17:44,2026-05-02 19:55:57
2925,2026-05-01,FR 8344,FR,MADRYT (MAD),2026-05-01 17:35:00,2026-05-01 17:36:00,Wystartował 17:36,2026-05-02 19:55:57
2926,2026-05-01,FR 5412,FR,MARSYLIA (MRS),2026-05-01 17:40:00,2026-05-01 18:15:00,Wystartował 18:15,2026-05-02 19:55:57
2927,2026-05-01,FR 3036,FR,BARCELONA (BCN),2026-05-01 17:50:00,2026-05-01 19:00:00,Wystartował 19:00,2026-05-02 19:55:57
2928,2026-05-01,KL 1328,KL,AMSTERDAM (AMS),2026-05-01 17:55:00,2026-05-01 18:07:00,Wystartował 18:07,2026-05-02 19:55:57
2929,2026-05-01,EZY 3490,EZY,LIVERPOOL (LPL),2026-05-01 18:00:00,2026-05-01 18:02:00,Wystartował 18:02,2026-05-02 19:55:57
2930,2026-05-01,W6 2043,W6,STAVANGER (SVG),2026-05-01 18:00:00,2026-05-01 18:12:00,Wystartował 18:12,2026-05-02 19:55:57
2931,2026-05-01,FR 5757,FR,BIRMINGHAM (BHX),2026-05-01 18:25:00,2026-05-01 20:42:00,Wystartował 20:42,2026-05-02 19:55:57
2932,2026-05-01,LO 3924,LO,WARSZAWA (WAW),2026-05-01 18:25:00,2026-05-01 18:35:00,Wystartował 18:35,2026-05-02 19:55:57
2933,2026-05-01,W6 2071,W6,NICEA (NCE),2026-05-01 18:30:00,2026-05-01 18:44:00,Wystartował 18:44,2026-05-02 19:55:57
2934,2026-05-01,W6 2061,W6,RZYM FIUMICINO (FCO),2026-05-01 18:35:00,2026-05-01 18:42:00,Wystartował 18:42,2026-05-02 19:55:57
2935,2026-05-01,W6 2067,W6,MEDIOLAN MALPENSA (MXP),2026-05-01 18:40:00,2026-05-01 18:55:00,Wystartował 18:55,2026-05-02 19:55:57
2936,2026-05-01,FR 2724,FR,KOPENHAGA (CPH),2026-05-01 18:45:00,2026-05-01 19:40:00,Wystartował 19:40,2026-05-02 19:55:57
2937,2026-05-01,AY 1164,AY,HELSINKI (HEL),2026-05-01 18:55:00,2026-05-01 19:03:00,Wystartował 19:03,2026-05-02 19:55:57
2938,2026-05-01,KL 1330,KL,AMSTERDAM (AMS),2026-05-01 19:00:00,2026-05-01 19:20:00,Wystartował 19:20,2026-05-02 19:55:57
2939,2026-05-01,FR 237,FR,GDAŃSK (GDN),2026-05-01 19:10:00,2026-05-01 19:17:00,Wystartował 19:17,2026-05-02 19:55:57
2940,2026-05-01,FR 3799,FR,BOLONIA (BLQ),2026-05-01 19:40:00,2026-05-01 19:44:00,Wystartował 19:44,2026-05-02 19:55:57
2941,2026-05-01,LH 1369,LH,FRANKFURT (FRA),2026-05-01 19:40:00,2026-05-01 19:56:00,Wystartował 19:56,2026-05-02 19:55:57
2942,2026-05-01,FR 4636,FR,SZTOKHOLM ARLANDA (ARN),2026-05-01 19:45:00,2026-05-01 20:05:00,Wystartował 20:05,2026-05-02 19:55:57
2943,2026-05-01,LS 114,LS,GLASGOW (GLA),2026-05-01 20:10:00,2026-05-01 20:18:00,Wystartował 20:18,2026-05-02 19:55:57
2944,2026-05-01,FR 2782,FR,RIMINI (RMI),2026-05-01 20:25:00,2026-05-01 20:39:00,Wystartował 20:39,2026-05-02 19:55:57
2945,2026-05-01,FR 6982,FR,KORFU (CFU),2026-05-01 20:25:00,2026-05-01 20:28:00,Wystartował 20:28,2026-05-02 19:55:57
2946,2026-05-01,FR 8402,FR,TIRANA (TIA),2026-05-01 20:25:00,2026-05-01 20:32:00,Wystartował 20:32,2026-05-02 19:55:57
2947,2026-05-01,LS 296,LS,LEEDS BRADFORD (LBA),2026-05-01 20:40:00,2026-05-01 21:10:00,Wystartował 21:10,2026-05-02 19:55:57
2948,2026-05-01,LS 1252,LS,BIRMINGHAM (BHX),2026-05-01 20:45:00,2026-05-01 21:00:00,Wystartował 21:00,2026-05-02 19:55:57
2949,2026-05-01,FR 3536,FR,MEDIOLAN BERGAMO (BGY),2026-05-01 20:50:00,2026-05-01 21:47:00,Wystartował 21:47,2026-05-02 19:55:57
2950,2026-05-01,FR 4010,FR,GÖTEBORG LANDVETTER (GOT),2026-05-01 21:00:00,2026-05-01 21:04:00,Wystartował 21:04,2026-05-02 19:55:57
2951,2026-05-01,EJU 4670,EJU,PARYŻ (CDG),2026-05-01 21:05:00,2026-05-01 21:25:00,Wystartował 21:25,2026-05-02 19:55:57
2952,2026-05-01,BA 873,BA,LONDYN HEATHROW (LHR),2026-05-01 21:10:00,2026-05-01 21:41:00,Wystartował 21:41,2026-05-02 19:55:57
2953,2026-05-01,EZY 8824,EZY,LONDYN GATWICK (LGW),2026-05-01 21:20:00,2026-05-01 22:44:00,Wystartował 22:44,2026-05-02 19:55:57
2954,2026-05-01,A3 869,A3,ATENY (ATH),2026-05-01 21:20:00,2026-05-01 21:30:00,Wystartował 21:30,2026-05-02 19:55:57
2955,2026-05-01,EZY 2938,EZY,BRISTOL (BRS),2026-05-01 21:20:00,2026-05-01 21:56:00,Wystartował 21:56,2026-05-02 19:55:57
2956,2026-05-01,EZY 2264,EZY,MANCHESTER (MAN),2026-05-01 21:50:00,2026-05-01 22:48:00,Wystartował 22:48,2026-05-02 19:55:57
2957,2026-05-01,EZY 3054,EZY,BELFAST (BFS),2026-05-01 21:55:00,,Gate zamknięty,2026-05-02 19:55:57
2958,2026-05-01,FR 7115,FR,MALTA (MLA),2026-05-01 22:00:00,2026-05-01 23:12:00,Wystartował 23:12,2026-05-02 19:55:57
2959,2026-05-01,DY 1043,DY,OSLO GARDERMOEN (OSL),2026-05-01 22:25:00,2026-05-01 22:16:00,Wystartował 22:16,2026-05-02 19:55:57
2960,2026-05-01,FR 2024,FR,DUBLIN (DUB),2026-05-01 22:25:00,2026-05-01 23:05:00,Wystartował 23:05,2026-05-02 19:55:57
2961,2026-05-01,FR 2498,FR,LONDYN STANSTED (STN),2026-05-01 22:25:00,2026-05-01 22:57:00,Wystartował 22:57,2026-05-02 19:55:57
2962,2026-05-01,FR 3505,FR,MEDIOLAN BERGAMO (BGY),2026-05-01 23:00:00,2026-05-01 23:07:00,Wystartował 23:07,2026-05-02 19:55:57
2963,2026-05-01,FR 2142,FR,MANCHESTER (MAN),2026-05-01 23:10:00,2026-05-02 00:00:00,Wystartował 00:00,2026-05-02 19:55:57
2964,2026-05-01,FR 2763,FR,KOPENHAGA (CPH),2026-05-01 23:15:00,2026-05-02 00:05:00,Wystartował 00:05,2026-05-02 19:55:57
2965,2026-05-01,FR 7919,FR,PESCARA (PSR),2026-05-01 23:20:00,2026-05-01 23:30:00,Wystartował 23:30,2026-05-02 19:55:57
2966,2026-05-01,FR 1941,FR,EAST MIDLANDS (EMA),2026-05-01 23:25:00,2026-05-01 23:40:00,Wystartował 23:40,2026-05-02 19:55:57
2967,2026-05-02,W6 2047,W6,BARCELONA (BCN),2026-05-02 05:30:00,2026-05-02 05:30:00,Wystartował 05:30,2026-05-03 18:00:11
2968,2026-05-02,W6 2079,W6,WALENCJA (VLC),2026-05-02 05:30:00,2026-05-02 05:27:00,Wystartował 05:27,2026-05-03 18:00:11
2969,2026-05-02,FR 3716,FR,BURGAS (BOJ),2026-05-02 05:45:00,2026-05-02 05:47:00,Wystartował 05:47,2026-05-03 18:00:11
2970,2026-05-02,FR 4070,FR,PRAGA (PRG),2026-05-02 05:45:00,2026-05-02 05:44:00,Wystartował 05:44,2026-05-03 18:00:11
2971,2026-05-02,FR 2363,FR,LONDYN STANSTED (STN),2026-05-02 05:50:00,2026-05-02 05:55:00,Wystartował 05:55,2026-05-03 18:00:11
2972,2026-05-02,FR 2722,FR,BARI (BRI),2026-05-02 05:55:00,2026-05-02 05:58:00,Wystartował 05:58,2026-05-03 18:00:11
2973,2026-05-02,LH 1371,LH,FRANKFURT (FRA),2026-05-02 06:00:00,2026-05-02 06:03:00,Wystartował 06:03,2026-05-03 18:00:11
2974,2026-05-02,LH 1627,LH,MONACHIUM (MUC),2026-05-02 06:00:00,2026-05-02 06:01:00,Wystartował 06:01,2026-05-03 18:00:11
2975,2026-05-02,W6 2007,W6,LONDYN GATWICK (LGW),2026-05-02 06:00:00,2026-05-02 06:07:00,Wystartował 06:07,2026-05-03 18:00:11
2976,2026-05-02,FR 2333,FR,LEEDS BRADFORD (LBA),2026-05-02 06:10:00,2026-05-02 06:19:00,Wystartował 06:19,2026-05-03 18:00:11
2977,2026-05-02,FR 451,FR,NEWCASTLE (NCL),2026-05-02 06:30:00,2026-05-02 06:34:00,Wystartował 06:34,2026-05-03 18:00:11
2978,2026-05-02,KL 1322,KL,AMSTERDAM (AMS),2026-05-02 06:30:00,2026-05-02 06:41:00,Wystartował 06:41,2026-05-03 18:00:11
2979,2026-05-02,W6 2027,W6,GENUA (GOA),2026-05-02 06:30:00,2026-05-02 06:30:00,Wystartował 06:30,2026-05-03 18:00:11
2980,2026-05-02,FR 5906,FR,TURYN (TRN),2026-05-02 06:40:00,2026-05-02 06:46:00,Wystartował 06:46,2026-05-03 18:00:11
2981,2026-05-02,FR 8208,FR,PARYŻ BEAUVAIS (BVA),2026-05-02 06:40:00,2026-05-02 06:44:00,Wystartował 06:44,2026-05-03 18:00:11
2982,2026-05-02,W6 2031,W6,RZYM FIUMICINO (FCO),2026-05-02 06:50:00,2026-05-02 06:48:00,Wystartował 06:48,2026-05-03 18:00:11
2983,2026-05-02,FR 6216,FR,OSLO TORP (TRF),2026-05-02 06:55:00,2026-05-02 06:59:00,Wystartował 06:59,2026-05-03 18:00:11
2984,2026-05-02,FR 7273,FR,ZADAR (ZAD),2026-05-02 06:55:00,2026-05-02 07:01:00,Wystartował 07:01,2026-05-03 18:00:11
2985,2026-05-02,FR 8064,FR,BOLONIA (BLQ),2026-05-02 07:00:00,2026-05-02 07:04:00,Wystartował 07:04,2026-05-03 18:00:11
2986,2026-05-02,LO 2101,LO,STAMBUŁ (IST),2026-05-02 07:00:00,2026-05-02 07:13:00,Wystartował 07:13,2026-05-03 18:00:11
2987,2026-05-02,FR 1902,FR,DUBLIN (DUB),2026-05-02 07:05:00,2026-05-02 07:08:00,Wystartował 07:08,2026-05-03 18:00:11
2988,2026-05-02,FR 7554,FR,TIRANA (TIA),2026-05-02 07:20:00,2026-05-02 07:22:00,Wystartował 07:22,2026-05-03 18:00:11
2989,2026-05-02,XQ 433,XQ,ANTALIA (AYT),2026-05-02 07:55:00,2026-05-02 07:54:00,Wystartował 07:54,2026-05-03 18:00:11
2990,2026-05-02,FR 042,FR,EINDHOVEN (EIN),2026-05-02 08:10:00,2026-05-02 08:15:00,Wystartował 08:15,2026-05-03 18:00:11
2991,2026-05-02,AY 1162,AY,HELSINKI (HEL),2026-05-02 08:45:00,2026-05-02 08:44:00,Wystartował 08:44,2026-05-03 18:00:11
2992,2026-05-02,FR 3050,FR,BARCELONA (BCN),2026-05-02 08:45:00,2026-05-02 08:49:00,Wystartował 08:49,2026-05-03 18:00:11
2993,2026-05-02,FR 2724,FR,KOPENHAGA (CPH),2026-05-02 08:50:00,2026-05-02 08:55:00,Wystartował 08:55,2026-05-03 18:00:11
2994,2026-05-02,LO 3904,LO,WARSZAWA (WAW),2026-05-02 08:50:00,2026-05-02 08:53:00,Wystartował 08:53,2026-05-03 18:00:11
2995,2026-05-02,FR 7141,FR,MALTA (MLA),2026-05-02 09:15:00,2026-05-02 09:13:00,Wystartował 09:13,2026-05-03 18:00:11
2996,2026-05-02,FR 4627,FR,SZTOKHOLM ARLANDA (ARN),2026-05-02 09:20:00,2026-05-02 09:48:00,Wystartował 09:48,2026-05-03 18:00:11
2997,2026-05-02,TK 1272,TK,STAMBUŁ (IST),2026-05-02 09:30:00,2026-05-02 09:27:00,Wystartował 09:27,2026-05-03 18:00:11
2998,2026-05-02,LX 1371,LX,ZURYCH (ZRH),2026-05-02 09:40:00,2026-05-02 09:57:00,Wystartował 09:57,2026-05-03 18:00:11
2999,2026-05-02,FR 4935,FR,BRUKSELA CHARLEROI (CRL),2026-05-02 09:50:00,2026-05-02 10:02:00,Wystartował 10:02,2026-05-03 18:00:11
3000,2026-05-02,DY 1041,DY,OSLO GARDERMOEN (OSL),2026-05-02 09:55:00,2026-05-02 09:50:00,Wystartował 09:50,2026-05-03 18:00:11
3001,2026-05-02,SK 1736,SK,KOPENHAGA (CPH),2026-05-02 10:05:00,2026-05-02 10:15:00,Wystartował 10:15,2026-05-03 18:00:11
3002,2026-05-02,EJU 4668,EJU,PARYŻ (CDG),2026-05-02 10:10:00,2026-05-02 10:27:00,Wystartował 10:27,2026-05-03 18:00:11
3003,2026-05-02,FR 3037,FR,WENECJA TREVISO (TSF),2026-05-02 10:20:00,2026-05-02 10:51:00,Wystartował 10:51,2026-05-03 18:00:11
3004,2026-05-02,FR 889,FR,MEDIOLAN BERGAMO (BGY),2026-05-02 10:20:00,2026-05-02 10:25:00,Wystartował 10:25,2026-05-03 18:00:11
3005,2026-05-02,FR 083,FR,RZYM CIAMPINO (CIA),2026-05-02 10:35:00,2026-05-02 10:40:00,Wystartował 10:40,2026-05-03 18:00:11
3006,2026-05-02,FR 6232,FR,PALERMO (PMO),2026-05-02 10:45:00,2026-05-02 10:55:00,Wystartował 10:55,2026-05-03 18:00:11
3007,2026-05-02,LH 1363,LH,FRANKFURT (FRA),2026-05-02 11:10:00,2026-05-02 11:18:00,Wystartował 11:18,2026-05-03 18:00:11
3008,2026-05-02,FR 2611,FR,ATENY (ATH),2026-05-02 11:25:00,2026-05-02 11:36:00,Wystartował 11:36,2026-05-03 18:00:11
3009,2026-05-02,W6 2057,W6,BUKARESZT BANEASA (BBU),2026-05-02 11:35:00,2026-05-02 11:41:00,Wystartował 11:41,2026-05-03 18:00:11
3010,2026-05-02,FR 6310,FR,OSLO TORP (TRF),2026-05-02 11:45:00,2026-05-02 11:54:00,Wystartował 11:54,2026-05-03 18:00:11
3011,2026-05-02,FR 946,FR,WIEDEŃ (VIE),2026-05-02 11:45:00,2026-05-02 12:02:00,Wystartował 12:02,2026-05-03 18:00:11
3012,2026-05-02,FR 1466,FR,BIRMINGHAM (BHX),2026-05-02 11:50:00,2026-05-02 12:23:00,Wystartował 12:23,2026-05-03 18:00:11
3013,2026-05-02,FR 2726,FR,CATANIA (CTA),2026-05-02 11:50:00,2026-05-02 12:16:00,Wystartował 12:16,2026-05-03 18:00:11
3014,2026-05-02,KL 1324,KL,AMSTERDAM (AMS),2026-05-02 11:50:00,2026-05-02 11:56:00,Wystartował 11:56,2026-05-03 18:00:11
3015,2026-05-02,LO 3908,LO,WARSZAWA (WAW),2026-05-02 12:15:00,2026-05-02 12:32:00,Wystartował 12:32,2026-05-03 18:00:11
3016,2026-05-02,FR 6782,FR,TRIEST (TRS),2026-05-02 12:20:00,2026-05-02 12:51:00,Wystartował 12:51,2026-05-03 18:00:11
3017,2026-05-02,FR 7933,FR,PODGORICA (TGD),2026-05-02 12:20:00,2026-05-02 12:34:00,Wystartował 12:34,2026-05-03 18:00:11
3018,2026-05-02,FR 5357,FR,MADRYT (MAD),2026-05-02 12:40:00,2026-05-02 13:00:00,Wystartował 13:00,2026-05-03 18:00:11
3019,2026-05-02,FR 6258,FR,MEDIOLAN BERGAMO (BGY),2026-05-02 12:40:00,2026-05-02 12:49:00,Wystartował 12:49,2026-05-03 18:00:11
3020,2026-05-02,FR 7259,FR,MANCHESTER (MAN),2026-05-02 12:45:00,2026-05-02 12:59:00,Wystartował 12:59,2026-05-03 18:00:11
3021,2026-05-02,W6 2075,W6,EINDHOVEN (EIN),2026-05-02 12:45:00,2026-05-02 12:46:00,Wystartował 12:46,2026-05-03 18:00:11
3022,2026-05-02,FH 754,FH,ANTALIA (AYT),2026-05-02 13:00:00,2026-05-02 13:08:00,Wystartował 13:08,2026-05-03 18:00:11
3023,2026-05-02,W6 2033,W6,OSLO GARDERMOEN (OSL),2026-05-02 13:00:00,2026-05-02 13:10:00,Wystartował 13:10,2026-05-03 18:00:11
3024,2026-05-02,W6 2039,W6,WILNO (VNO),2026-05-02 13:05:00,2026-05-02 13:26:00,Wystartował 13:26,2026-05-03 18:00:11
3025,2026-05-02,FR 5145,FR,LAMEZIA TERME (SUF),2026-05-02 13:20:00,2026-05-02 13:32:00,Wystartował 13:32,2026-05-03 18:00:11
3026,2026-05-02,FR 7040,FR,RODOS (RHO),2026-05-02 13:35:00,2026-05-02 13:40:00,Wystartował 13:40,2026-05-03 18:00:11
3027,2026-05-02,LO 3920,LO,WARSZAWA (WAW),2026-05-02 13:45:00,2026-05-02 13:59:00,Wystartował 13:59,2026-05-03 18:00:11
3028,2026-05-02,LO 2083,LO,NOWY JORK - NEWARK (EWR),2026-05-02 13:50:00,2026-05-02 13:56:00,Wystartował 13:56,2026-05-03 18:00:11
3029,2026-05-02,LH 1367,LH,FRANKFURT (FRA),2026-05-02 13:55:00,2026-05-02 14:11:00,Wystartował 14:11,2026-05-03 18:00:11
3030,2026-05-02,RK 6625,RK,EDYNBURG (EDI),2026-05-02 13:55:00,2026-05-02 14:48:00,Wystartował 14:48,2026-05-03 18:00:11
3031,2026-05-02,W6 2045,W6,TALLINN (TLL),2026-05-02 14:00:00,2026-05-02 14:06:00,Wystartował 14:06,2026-05-03 18:00:11
3032,2026-05-02,KL 1326,KL,AMSTERDAM (AMS),2026-05-02 14:05:00,2026-05-02 14:29:00,Wystartował 14:29,2026-05-03 18:00:11
3033,2026-05-02,FR 3045,FR,PESCARA (PSR),2026-05-02 14:15:00,2026-05-02 14:24:00,Wystartował 14:24,2026-05-03 18:00:11
3034,2026-05-02,OS 680,OS,WIEDEŃ (VIE),2026-05-02 14:50:00,2026-05-02 14:46:00,Wystartował 14:46,2026-05-03 18:00:11
3035,2026-05-02,FR 2174,FR,MEMMINGEN (FMM),2026-05-02 14:55:00,2026-05-02 15:06:00,Wystartował 15:06,2026-05-03 18:00:11
3036,2026-05-02,LO 3906,LO,WARSZAWA (WAW),2026-05-02 14:55:00,2026-05-02 15:04:00,Wystartował 15:04,2026-05-03 18:00:11
3037,2026-05-02,FR 2433,FR,LONDYN STANSTED (STN),2026-05-02 15:30:00,2026-05-02 15:37:00,Wystartował 15:37,2026-05-03 18:00:11
3038,2026-05-02,FR 7932,FR,PIZA (PSA),2026-05-02 15:35:00,2026-05-02 15:45:00,Wystartował 15:45,2026-05-03 18:00:11
3039,2026-05-02,FR 2380,FR,PERUGIA (PEG),2026-05-02 15:50:00,2026-05-02 15:53:00,Wystartował 15:53,2026-05-03 18:00:11
3040,2026-05-02,FR 8975,FR,SOFIA (SOF),2026-05-02 15:55:00,2026-05-02 15:59:00,Wystartował 15:59,2026-05-03 18:00:11
3041,2026-05-02,FR 6359,FR,LIVERPOOL (LPL),2026-05-02 16:10:00,2026-05-02 16:11:00,Wystartował 16:11,2026-05-03 18:00:11
3042,2026-05-02,FR 8672,FR,BARCELONA GIRONA (GRO),2026-05-02 16:10:00,2026-05-02 16:33:00,Wystartował 16:33,2026-05-03 18:00:11
3043,2026-05-02,W6 2049,W6,BILBAO (BIO),2026-05-02 16:10:00,2026-05-02 16:22:00,Wystartował 16:22,2026-05-03 18:00:11
3044,2026-05-02,FR 4203,FR,GLASGOW (GLA),2026-05-02 16:30:00,2026-05-02 16:54:00,Wystartował 16:54,2026-05-03 18:00:11
3045,2026-05-02,FR 2229,FR,WALENCJA (VLC),2026-05-02 16:40:00,2026-05-02 17:08:00,Wystartował 17:08,2026-05-03 18:00:11
3046,2026-05-02,FR 2589,FR,MALAGA (AGP),2026-05-02 16:40:00,2026-05-02 16:44:00,Wystartował 16:44,2026-05-03 18:00:11
3047,2026-05-02,EN 8343,EN,MONACHIUM (MUC),2026-05-02 16:45:00,2026-05-02 17:05:00,Wystartował 17:05,2026-05-03 18:00:11
3048,2026-05-02,LO 2163,LO,BARCELONA (BCN),2026-05-02 16:45:00,2026-05-02 16:58:00,Wystartował 16:58,2026-05-03 18:00:11
3049,2026-05-02,FR 1812,FR,LONDYN LUTON (LTN),2026-05-02 17:05:00,2026-05-02 17:27:00,Wystartował 17:27,2026-05-03 18:00:11
3050,2026-05-02,W4 6742,W4,WENECJA (VCE),2026-05-02 17:05:00,2026-05-02 17:17:00,Wystartował 17:17,2026-05-03 18:00:11
3051,2026-05-02,LO 2151,LO,PARYŻ ORLY (ORY),2026-05-02 17:10:00,2026-05-02 17:29:00,Wystartował 17:29,2026-05-03 18:00:11
3052,2026-05-02,FR 3799,FR,BOLONIA (BLQ),2026-05-02 17:15:00,2026-05-02 17:24:00,Wystartował 17:24,2026-05-03 18:00:11
3053,2026-05-02,EZY 8822,EZY,LONDYN GATWICK (LGW),2026-05-02 17:25:00,2026-05-02 17:38:00,Wystartował 17:38,2026-05-03 18:00:11
3054,2026-05-02,W6 2071,W6,NICEA (NCE),2026-05-02 17:25:00,2026-05-02 17:31:00,Wystartował 17:31,2026-05-03 18:00:11
3055,2026-05-02,FR 4426,FR,CAGLIARI (CAG),2026-05-02 17:30:00,2026-05-02 17:40:00,Wystartował 17:40,2026-05-03 18:00:11
3056,2026-05-02,FR 7226,FR,SALONIKI (SKG),2026-05-02 17:50:00,2026-05-02 18:01:00,Wystartował 18:01,2026-05-03 18:00:11
3057,2026-05-02,FR 4512,FR,PALMA DE MALLORCA (PMI),2026-05-02 17:55:00,2026-05-02 18:08:00,Wystartował 18:08,2026-05-03 18:00:11
3058,2026-05-02,FR 6366,FR,ALICANTE (ALC),2026-05-02 17:55:00,2026-05-02 18:10:00,Wystartował 18:10,2026-05-03 18:00:11
3059,2026-05-02,KL 1328,KL,AMSTERDAM (AMS),2026-05-02 17:55:00,2026-05-02 18:03:00,Wystartował 18:03,2026-05-03 18:00:11
3060,2026-05-02,FR 2031,FR,DUBLIN (DUB),2026-05-02 18:20:00,2026-05-02 19:17:00,Wystartował 19:17,2026-05-03 18:00:11
3061,2026-05-02,W6 2035,W6,BERGEN (BGO),2026-05-02 18:20:00,2026-05-02 18:29:00,Wystartował 18:29,2026-05-03 18:00:11
3062,2026-05-02,LO 3924,LO,WARSZAWA (WAW),2026-05-02 18:25:00,2026-05-02 18:53:00,Wystartował 18:53,2026-05-03 18:00:11
